Survey,Date,Tributary,Site,SiteCode,ReachName,ReachCode,UnitNumber,DissolvedOxygen,WaterTemp,RiffleCrestThalweg
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,8.73,17.4,0.26
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,8.84,17.3,0.25
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,8.72,17.4,0.16
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,9.09,18.3,0.17
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,8.68,17.7,0.32
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,8.68,17.8,0.23
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,8.92,17.4,0.29
Wetted Habitat,08/08/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,8.85,17.8,0.22
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,9.2,15.9,0.36
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,8.73,17,0.21
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,9.18,15.9,0.31
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,9.02,16.1,0.29
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,8.7,15.6,0.34
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,9.18,16.2,0.25
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,9.06,16,0.23
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,8.98,16.3,0.29
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,8.99,16.1,0.21
Wetted Habitat,08/22/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,9.38,16.4,0.21
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,9.31,18.9,0.24
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,9.59,18.8,0.24
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,11,8.99,18.6,0.2
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,9.03,18.9,0.25
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,9.34,18.9,0.2
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,8.6,18.8,0.22
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,9.19,19,0.3
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,9.08,18.9,0.19
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,8.95,18.9,0.17
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,8.78,18.9,0.18
Wetted Habitat,09/05/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,8.55,18.6,0.3
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,9.15,14.2,0.25
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,8.58,15.3,0.2
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,8.32,14.6,0.14
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,6.38,14.7,0.26
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,6.46,14.9,0.17
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,6.15,14.4,0.16
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,5.37,15.1,0.2
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,5.85,14.8,0.2
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,7.11,14.5,0.18
Wetted Habitat,09/19/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,7.91,14.5,0.17
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,9.97,12.5,0.21
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,10,10.26,13,0.2
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,11,9.28,13.7,0.14
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,10.11,12.5,0.22
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,9.8,12.9,0.16
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,10.31,12.8,0.18
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,9.73,13.1,0.17
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,9.19,13.1,0.25
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,9.87,12.9,0.27
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,9.9,12.9,0.19
Wetted Habitat,10/02/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,9.75,13.2,0.16
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,1,12.27,9.9,0.28
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,2,12.15,10,0.26
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,3,11.48,10.4,0.2
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,4,11.47,10.5,0.38
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,5,11.75,10.6,0.16
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,6,11.57,10.8,0.26
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,7,10.95,11,0.36
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,8,11.28,10.8,0.14
Wetted Habitat,10/17/17,Mill Creek,,,MIL 4,RR-MIL-009.98:014.06,9,11.06,11.1,0.22
Wetted Habitat,06/13/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,9.7,15,0.42
Wetted Habitat,06/13/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,9.68,14.6,0.27
Wetted Habitat,06/13/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,9.47,14.8,0.29
Wetted Habitat,06/13/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,9.5,15.2,0.55
Wetted Habitat,06/27/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,9.26,16.6,0.5
Wetted Habitat,06/27/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,8.64,16.8,0.34
Wetted Habitat,06/27/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,9.13,16.7,0.13
Wetted Habitat,06/27/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,9.33,16.8,0.3
Wetted Habitat,07/11/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,9.14,17.5,0.38
Wetted Habitat,07/11/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,8.97,17.9,0.18
Wetted Habitat,07/11/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,9.07,17.8,0.37
Wetted Habitat,07/11/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,8.93,17.7,0.41
Wetted Habitat,07/25/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,9.23,16.7,0.19
Wetted Habitat,07/25/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,9.23,16.9,0.22
Wetted Habitat,07/25/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,9.45,17,0.2
Wetted Habitat,07/25/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,9.25,16.9,0.16
Wetted Habitat,08/08/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,8.49,17.8,0.2
Wetted Habitat,08/08/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,8.3,17.7,0.26
Wetted Habitat,08/08/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,8.65,17.8,0.27
Wetted Habitat,08/08/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,8.35,17.6,0.16
Wetted Habitat,08/22/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,8.41,16.4,0.18
Wetted Habitat,08/22/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,7.96,16.1,0.21
Wetted Habitat,08/22/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,8.33,16,0.15
Wetted Habitat,08/22/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,9.03,16.5,0.31
Wetted Habitat,09/05/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,9.21,19,0.16
Wetted Habitat,09/05/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,7.79,19.1,0.15
Wetted Habitat,09/05/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,5.04,18.6,0.17
Wetted Habitat,09/05/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,8.75,19.1,0.1
Wetted Habitat,09/05/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,5,8.46,18.9,0.18
Wetted Habitat,09/19/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,6.99,14.4,0.11
Wetted Habitat,09/19/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,4.7,15.3,0.14
Wetted Habitat,09/19/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,6.97,14.9,0.16
Wetted Habitat,09/19/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,7.39,14.6,0.18
Wetted Habitat,09/19/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,5,7.13,14.9,0.12
Wetted Habitat,10/02/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,9.88,12.7,0.1
Wetted Habitat,10/02/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,9.12,14,0.12
Wetted Habitat,10/02/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,8,13.8,0.14
Wetted Habitat,10/02/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,9.21,13.2,0.16
Wetted Habitat,10/02/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,5,9.52,13.5,0.2
Wetted Habitat,10/17/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,11.07,10.8,0.13
Wetted Habitat,10/17/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,10.55,11.9,0.28
Wetted Habitat,10/17/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,9.52,11.7,0.12
Wetted Habitat,10/17/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,11.32,11.3,0.16
Wetted Habitat,10/17/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,5,10.83,11.8,0.28
Wetted Habitat,11/01/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,1,10.16,11.5,0.21
Wetted Habitat,11/01/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,2,11.3,11.4,0.44
Wetted Habitat,11/01/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,3,10.55,11,0.14
Wetted Habitat,11/01/17,Mill Creek,,,MIL 5,RR-MIL-014.06:015.54,4,10.33,11.5,0.23
Wetted Habitat,09/15/17,Hulbert Creek,,,HUL 1,RR-MIS-000.00:000.38,1,6.94,16.4,
Wetted Habitat,09/15/17,Hulbert Creek,,,HUL 1,RR-MIS-000.00:000.38,2,8.5,15.2,
Wetted Habitat,09/15/17,Hulbert Creek,,,HUL 1,RR-MIS-000.00:000.38,3,5.75,15.5,
Wetted Habitat,09/15/17,Hulbert Creek,,,HUL 1,RR-MIS-000.00:000.38,4,9.33,15.6,
Wetted Habitat,09/15/17,Hulbert Creek,,,HUL 1,RR-MIS-000.00:000.38,5,9.14,15.3,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,1,6.01,17.3,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,10,9.45,16.4,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,11,9.28,16.7,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,2,8.57,16.9,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,3,7.66,16.9,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,4,9.05,16.7,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,5,8.24,16.8,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,6,8.19,16.8,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,7,8.04,16.8,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,8,8.87,16.5,
Wetted Habitat,09/14/17,Palmer Creek,,,PAL 1,RR-PAL-000.00:002.75,9,9.29,16.3,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,1,4.82,17.9,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,2,3.6,18,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,3,3.01,17.4,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,4,4.23,17.4,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,5,4.32,16.8,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,6,5.12,17.3,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,7,4.73,17.5,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,8,2.63,18,
Wetted Habitat,09/14/17,Pechaco Creek,,,PEC 1,RR-PEC-000.00:002.35,9,1.85,16.3,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,1,6.6,21.2,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,2,5.38,20.8,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,3,9.17,21.3,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,4,8.81,19.6,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,5,8.14,19.1,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,6,9.13,20.6,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,7,9.35,22,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 3,RR-PEN-006.49:009.12,8,6.89,20.8,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,1,6.33,21.8,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,10,8.9,20.4,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,11,9.12,21.9,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,2,9.21,22,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,3,8.98,21.8,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,4,8.16,22.9,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,5,8.01,23.9,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,6,8.62,23.1,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,7,8.69,22.5,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,8,8.7,22.3,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,9,9.5,21.9,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,1,8.75,17.6,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,2,8.51,17.6,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,3,8.78,17.7,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,4,8.68,17.6,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,5,8.6,17.8,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 4,RR-PEN-009.12:013.89,6,7.89,18.1,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 5,RR-PEN-013.89:017.04,1,7.36,17.9,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 5,RR-PEN-013.89:017.04,2,5.21,17.9,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 5,RR-PEN-013.89:017.04,3,2.95,17.4,
Wetted Habitat,09/11/17,Pena Creek,,,PEN 5,RR-PEN-013.89:017.04,4,7.83,16.7,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,1,6.68,15.9,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,10,4.84,16.7,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,11,3.47,16.7,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,12,5.02,18.6,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,13,3.2,19.4,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,2,6.86,15.6,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,3,6.45,15.9,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,4,7.19,16.2,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,5,5.7,16.2,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,6,6.6,15.5,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,7,5.44,16.2,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,8,2.77,16.5,
Wetted Habitat,09/20/17,Porter Creek,,,POR 1,RR-POR-000.00:002.43,9,4.97,16.8,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,1,8.5,18.1,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,10,7.28,16.3,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,11,8.2,16.8,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,12,7,16.3,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,13,6.85,16.7,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,14,8.23,16.4,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,15,8.66,16.8,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,16,7.83,16.1,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,2,8.51,18.5,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,3,3.35,16.4,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,4,7.27,15.5,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,5,2.04,16.9,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,6,4.67,16.6,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,7,9.44,16.7,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,8,4.95,16.3,
Wetted Habitat,09/20/17,Porter Creek,,,POR 2,RR-POR-002.43:004.65,9,8.89,16.3,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,1,9,15.9,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,10,9.57,16.2,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,11,7.51,15.7,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,12,9.58,15.8,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,13,8.9,15.6,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,2,8.07,16.2,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,3,7.57,15.9,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,4,8.74,14.9,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,5,9.17,15.5,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,6,9.24,15.3,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,7,9.47,15.2,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,8,8.92,16.4,
Wetted Habitat,09/20/17,Porter Creek,,,POR 3,RR-POR-004.65:006.83,9,9.81,16.5,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,10,8.94,16.8,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,11,9.2,16.6,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,12,9.46,16.4,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,13,9.2,16.4,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,14,9.14,16.7,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,15,9.74,17.2,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,2,7.97,16.5,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,3,8.46,16.5,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,4,8.57,16,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,5,8.56,16.1,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,6,8.28,16.6,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,7,7.47,17.1,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,8,7.55,16.9,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,9,8.59,17.2,
Wetted Habitat,08/29/17,Purrington Creek,,,PUR 1,RR-PUR-000.00:004.50,1,7.68,16.5,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 1,RR-RED-000.00:001.66,1,6.61,14.7,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 1,RR-RED-000.00:001.66,2,6.71,14.6,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 1,RR-RED-000.00:001.66,3,6.83,14.9,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 1,RR-RED-000.00:001.66,4,8.03,14.4,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 1,RR-RED-000.00:001.66,5,7.37,14.4,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 1,RR-RED-000.00:001.66,6,6.18,14.8,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,1,6.48,14.4,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,2,6.05,14.7,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,3,7.74,13.8,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,4,7.09,16.6,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,5,3.52,17.6,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,6,3.75,16.6,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,7,2.93,15.6,
Wetted Habitat,09/21/17,Redwood Creek,,,RED 2,RR-RED-001.66:004.58,8,6.78,19.5,
Wetted Habitat,09/06/17,Gilliam Creek,,,GIL 1,RR-SCH-000.00:001.00,1,6.38,18.1,
Wetted Habitat,09/06/17,Gilliam Creek,,,GIL 1,RR-SCH-000.00:001.00,2,6.44,17.9,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,1,2.26,14.6,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,10,4.44,13.6,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,11,8.69,13,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,12,5.73,13.3,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,13,8.94,13,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,14,8.25,13.3,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,15,9.36,13,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,16,9.81,13.3,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,17,9.82,13.1,
Wetted Habitat,09/19/17,Sheephouse Creek,,,SHE 1,RR-SHE-000.00:003.55,18,9.68,13.5,
